company_id,department,product_id,product_name,category,units_sold,revenue,profit_margin,customer_feedback_score,employee_id,employee_name,employee_role,employee_performance_score,employee_turnover,training_program_completed,salary,supplier_id,supplier_name,inventory_level,reorder_point,technology_usage_score,brand_loyalty_score,market_research_index,exit_interview_score,mission_clarity_score,company_direction_score,future_planning_score,years_with_company,contract_value,projected_growth
62,HR,1515,Charger,Accessories,157,35440.01043051632,19.031881806037376,1,10621,John Doe,Engineer,7,0,0,31856.376751402484,543,Supplier A,970,81,3,2,1,9,7,9,5,9,58558.695176840265,16.017551925071174
50,Sales,1897,Phone,Accessories,218,76187.73230157133,27.414828449321885,1,19906,John Doe,Manager,1,1,0,70443.5918264219,513,Supplier B,334,422,8,8,8,5,9,9,10,8,13172.928737241386,20.665982952772936
18,Sales,1564,Charger,Accessories,213,24800.337876282327,23.2270332117606,2,10427,John Doe,HR Specialist,2,1,0,39258.7917932306,765,Supplier C,577,233,3,5,4,10,1,10,3,2,68214.53950841154,21.87710613275856
56,Sales,1926,Phone,Gadgets,118,88997.50033553662,6.027507497440158,10,18997,Jane Smith,Technician,1,1,0,33266.99805222236,868,Supplier D,986,438,7,10,6,4,10,8,2,19,61333.48937002173,10.086915545063341
61,Sales,1103,Headphones,Gadgets,85,107475.03951823724,8.57335951118857,7,13706,Tom Green,Manager,4,0,0,32414.1708713827,543,Supplier A,480,250,8,10,3,1,7,5,5,10,49936.82128879431,4.085058146357841
94,Marketing,1431,Charger,Accessories,282,24032.09954015153,25.04675758889654,3,17074,Lisa White,Salesperson,4,1,0,109557.63859511215,832,Supplier C,211,291,5,7,4,9,7,2,2,0,11918.133450904492,14.270664596126547
20,Production,1522,Laptop,Gadgets,221,130897.45924637743,23.7385791198721,5,17195,John Doe,Technician,4,0,1,117590.69594269815,742,Supplier C,203,467,6,10,9,8,3,2,10,6,39096.881466356055,20.7606216525229
85,Marketing,1453,Headphones,Gadgets,64,23297.60483154173,10.847105865665187,1,14360,Michael Brown,Manager,1,0,1,93480.27467565886,669,Supplier A,630,287,9,3,5,6,10,6,5,8,23459.05871387622,3.2927838562540312
29,Sales,1978,Charger,Electronics,59,26607.38099699535,26.38624793612778,5,11531,Jane Smith,HR Specialist,1,0,1,44973.74344480179,788,Supplier A,160,63,5,9,7,10,2,10,9,3,51661.22598516047,9.867347732881434
30,Sales,1479,Laptop,Accessories,305,14524.14851093836,19.4696111387294,7,18384,John Doe,HR Specialist,8,1,1,34229.249243455575,575,Supplier C,446,319,2,4,8,2,9,10,10,5,44105.51485112266,11.34478168146346
68,Sales,1894,Phone,Electronics,141,38840.058129595236,11.87150334518891,8,17758,Lisa White,Engineer,4,1,1,97459.82309343919,815,Supplier D,929,370,6,9,4,8,10,2,8,16,18519.04306735911,22.97578818404044
38,HR,1814,Laptop,Accessories,369,55396.33544303753,26.790801981630565,9,18593,Lisa White,Engineer,10,1,0,51437.43824894218,717,Supplier C,927,498,4,1,4,4,2,3,10,15,27807.77436262073,3.264246752440564
29,Sales,1658,Laptop,Electronics,93,108586.31837261969,11.961158943352714,2,10434,Michael Brown,Manager,3,1,0,89023.92222847254,997,Supplier B,994,298,9,9,6,5,3,7,2,4,18539.22895292697,3.0479157942441075
24,HR,1896,Charger,Accessories,447,71105.07840470877,10.46115524079336,9,13044,Tom Green,Salesperson,1,0,1,79791.82755453882,598,Supplier C,86,264,1,5,7,10,6,5,2,18,41964.98954164539,5.041614128576868
90,HR,1524,Phone,Electronics,268,6850.875823170956,25.84755482917534,1,16646,Lisa White,Salesperson,8,0,1,76263.16059069976,893,Supplier A,445,454,3,8,5,10,9,3,10,6,85942.96715505852,20.280229713367333
95,IT,1948,Phone,Gadgets,259,142062.80841395803,19.515751002153014,5,13262,John Doe,HR Specialist,6,1,0,105645.54667483065,641,Supplier D,174,194,9,3,2,1,7,3,6,6,57037.2939693836,14.984730148726634
32,IT,1153,Charger,Accessories,171,66770.47316628721,9.974495034694101,8,19168,Lisa White,Engineer,3,1,1,80770.17913633103,766,Supplier B,807,441,2,9,4,8,9,6,8,2,84270.10710014045,22.401796544821735
62,Sales,1921,Headphones,Electronics,401,19946.822564406153,24.79520817464591,4,11527,John Doe,Engineer,10,0,1,77643.64988399981,648,Supplier C,82,280,6,5,5,6,6,2,2,5,23519.273338184743,15.739284420122484
51,HR,1735,Headphones,Electronics,74,91779.06520548789,29.74833180729886,5,10262,Tom Green,Salesperson,3,0,0,37984.14923497817,711,Supplier B,832,311,10,9,7,9,5,8,10,11,24197.632389881655,1.3195156481571821
23,Marketing,1166,Laptop,Electronics,302,98091.60823548086,10.744745957645495,1,15284,Tom Green,Engineer,10,0,1,38793.18472233837,751,Supplier D,445,117,7,9,6,5,5,5,2,18,43147.972869500845,5.317338188398936
92,Production,1144,Tablet,Electronics,116,119278.25922663054,22.68575987115962,3,17103,Tom Green,Technician,3,1,0,112652.28576930237,959,Supplier B,992,88,5,6,5,9,10,3,5,13,25620.81465066061,13.117396372869493
1,IT,1816,Laptop,Electronics,116,16344.461909049442,15.19304150822914,6,18275,Jane Smith,Technician,5,0,1,118216.53304361505,549,Supplier A,432,277,5,8,3,3,2,3,5,17,39266.61938177456,7.904409881752234
2,HR,1925,Headphones,Gadgets,6,107847.82413838868,10.812322620906624,6,19638,Tom Green,Engineer,8,1,0,35300.75901555829,913,Supplier A,530,266,10,4,6,10,10,8,5,12,36261.07349348033,18.10546737286753
35,IT,1831,Phone,Gadgets,278,48762.09314127772,7.623455895048954,2,17563,Lisa White,Engineer,3,0,1,88505.75688912338,674,Supplier C,661,208,4,1,6,7,7,4,10,1,8977.197156622417,2.995980218553046
90,HR,1863,Charger,Gadgets,65,124596.9858288014,19.354736016643805,3,19165,Lisa White,HR Specialist,10,0,1,36090.88977211295,919,Supplier D,448,156,1,10,8,3,5,8,1,13,20348.063032725062,13.334981519451556
42,HR,1269,Phone,Electronics,424,64105.902199106,24.103649571564283,7,18229,Tom Green,Salesperson,4,1,0,50733.473378539595,675,Supplier A,277,129,5,10,9,9,10,5,1,15,61998.226551424086,20.36521283898785
92,HR,1120,Laptop,Electronics,461,53452.02881335461,12.469398668195467,5,18176,Tom Green,HR Specialist,2,1,0,112912.75922425569,836,Supplier C,807,343,6,4,8,10,1,9,6,1,86415.7290120019,5.762506896293076
20,HR,1136,Tablet,Gadgets,382,169685.43947101565,25.86581186688018,1,17339,Tom Green,HR Specialist,9,0,0,111729.40612497453,769,Supplier A,345,448,7,5,2,5,9,1,7,7,80220.40071316544,5.762465848423314
91,HR,1923,Phone,Accessories,475,38740.060657996626,6.414384720811499,1,12406,John Doe,Technician,6,0,0,88333.63078446113,891,Supplier A,424,411,7,3,2,7,10,1,7,13,33906.631079613864,5.719699254183046
49,Sales,1245,Laptop,Electronics,257,47129.40521956646,11.785034503779691,6,18083,Tom Green,Technician,4,0,0,66537.72254927689,851,Supplier D,363,195,7,10,6,4,4,9,2,1,69186.11239824364,17.751588608561235
91,Marketing,1648,Laptop,Electronics,489,80078.0269702535,10.711299291152102,7,13062,Jane Smith,Salesperson,6,0,0,109581.02458005723,623,Supplier B,414,55,8,2,2,5,2,1,1,1,70177.135404599,18.263752411811005
20,Production,1964,Tablet,Electronics,458,9736.110409800305,8.235021511187846,2,19216,Michael Brown,Salesperson,10,1,1,83350.95629751228,796,Supplier D,685,401,7,2,2,1,1,7,6,14,48686.511316436736,3.878472621486315
54,HR,1562,Phone,Electronics,344,15158.43035837693,14.448953377514222,4,10288,Michael Brown,Salesperson,10,0,0,81858.1377496768,716,Supplier C,731,183,2,9,7,3,5,9,4,7,39357.06357134979,6.382239651150195
83,Marketing,1374,Headphones,Accessories,67,45063.85180384609,17.147402812504133,1,13859,Jane Smith,Technician,3,1,0,86562.92406254992,617,Supplier B,207,408,4,3,7,9,6,8,4,6,31747.353166793677,1.3380773681514135
71,Marketing,1276,Headphones,Electronics,162,2390.2985316972745,14.756463027230861,5,16270,Jane Smith,Manager,8,0,1,57736.245848889324,989,Supplier C,215,487,7,3,9,5,10,1,10,13,16143.210469211903,2.6391992841858407
80,Marketing,1729,Laptop,Electronics,30,39333.44010404312,28.958394494597297,9,10483,Michael Brown,Engineer,3,0,1,76687.0082693704,993,Supplier C,708,193,3,1,2,10,10,3,6,2,80580.75136266858,2.2624195825385236
88,Marketing,1590,Headphones,Accessories,219,165601.1537407791,5.771853749983492,2,12771,Tom Green,Manager,6,0,0,107472.25715600867,768,Supplier A,987,123,2,10,4,2,6,7,10,7,22253.52991602348,16.342392093614563
61,Marketing,1714,Charger,Accessories,395,97742.19457801314,5.563658053013705,10,16415,Michael Brown,Technician,4,0,1,77540.57503289239,766,Supplier D,156,270,6,3,8,5,9,8,10,7,89922.19440967073,9.114049884527379
89,HR,1748,Tablet,Accessories,336,230.6851156062805,23.748982104631395,4,14410,Michael Brown,Manager,6,0,1,88278.66798033036,946,Supplier B,963,383,10,7,8,5,5,8,8,5,80406.6205677892,11.031334100311373
15,Marketing,1402,Tablet,Gadgets,18,185396.45672765138,5.183439000730018,5,12811,Lisa White,HR Specialist,9,0,0,88533.02378697405,943,Supplier C,51,210,10,2,1,8,8,7,6,6,18950.82376235674,5.779259410609028
22,Production,1554,Tablet,Gadgets,151,63070.42138041079,27.631180093426888,3,14866,Tom Green,Technician,2,1,1,95713.15336395704,989,Supplier D,729,223,3,6,8,10,10,8,5,2,37286.87964524032,24.339255555369412
11,Sales,1291,Headphones,Electronics,485,214994.39254277566,25.251263132213392,8,12833,Tom Green,Technician,2,1,1,102425.93511043173,760,Supplier B,693,296,2,2,7,10,5,10,6,2,8873.110631596941,2.5505728773877197
78,Sales,1531,Phone,Gadgets,361,24708.00595742313,13.364441161660983,4,15325,Lisa White,Engineer,10,0,1,108016.82133797847,599,Supplier C,260,427,7,7,8,9,8,8,3,10,62515.650575310836,9.308388972345279
100,Sales,1382,Charger,Electronics,68,144456.60449767223,9.273661880299542,10,18852,Jane Smith,HR Specialist,7,1,1,109307.0499652814,884,Supplier A,298,65,5,5,10,6,6,9,3,0,71287.55351225664,23.74130667968243
50,Marketing,1448,Laptop,Gadgets,24,4351.4385994665745,19.639953315353033,3,13215,Michael Brown,Technician,8,0,0,90191.48310552796,592,Supplier A,563,491,8,3,7,9,8,8,3,13,96496.54357802437,7.861721485298318
65,HR,1142,Phone,Gadgets,338,68387.03698376824,26.180873118088332,8,18543,John Doe,Salesperson,8,0,0,37751.961930594174,768,Supplier A,994,365,7,3,10,4,5,8,10,1,87487.69461507579,24.086916233772072
77,IT,1712,Tablet,Accessories,488,64887.722411814546,6.033357686341352,10,15755,Jane Smith,Technician,4,1,0,65146.20601958242,766,Supplier D,126,407,9,4,6,6,7,8,10,14,15145.345973725114,1.3599669766002336
84,Sales,1874,Headphones,Gadgets,18,34643.37408305035,11.103926771745808,2,13240,Tom Green,HR Specialist,4,1,1,99874.96009300002,634,Supplier A,731,269,9,4,4,6,8,5,4,18,22271.845338684652,5.840085837403835
65,IT,1149,Charger,Accessories,245,37429.67129747191,16.42107936534195,1,13574,Lisa White,Manager,9,0,1,50326.09830806713,710,Supplier D,267,394,10,2,4,8,7,7,7,15,94899.4203208555,22.38147041027836
65,IT,1978,Charger,Electronics,286,131150.87321350301,8.156152057423505,9,14439,Jane Smith,HR Specialist,2,0,0,47514.74140389357,862,Supplier D,792,245,1,6,2,10,8,3,8,7,20767.644627917165,23.234887226162733
25,Production,1267,Headphones,Accessories,74,105200.32730474464,29.230109549374802,10,11532,John Doe,Salesperson,7,0,0,44208.469021247525,920,Supplier A,806,261,2,2,5,1,3,4,3,7,20823.74872007619,14.793062652146446
29,Marketing,1687,Charger,Gadgets,411,35009.46381526405,10.457588165261232,10,14685,Michael Brown,HR Specialist,1,1,0,90405.07352458435,730,Supplier C,270,222,7,6,7,10,9,10,5,2,6257.742944655535,6.17074120862755
80,HR,1549,Laptop,Electronics,480,151783.84669831285,22.584226435525068,1,18472,Jane Smith,Technician,5,1,0,100363.49745825525,883,Supplier D,349,457,8,1,9,8,2,1,1,3,48654.56831832258,5.57647815651572
96,Marketing,1579,Charger,Accessories,421,45829.97211264129,24.435733328516356,2,14786,Lisa White,HR Specialist,3,0,1,48333.10100152277,908,Supplier C,702,359,5,3,4,9,2,7,5,10,82152.37444381835,10.31143436046614
70,IT,1392,Laptop,Accessories,216,38557.463680347406,15.360617900283508,9,12692,Michael Brown,Technician,1,0,0,94561.43173673072,635,Supplier A,432,171,5,10,7,6,7,8,7,12,75557.97519850449,20.352040570194106
78,IT,1789,Charger,Electronics,83,3860.010083363419,12.136003035098412,4,15397,Lisa White,Salesperson,1,1,0,99171.2174192936,549,Supplier A,778,58,4,3,9,2,8,4,9,6,56778.8928088838,12.28907955720129
99,Production,1131,Laptop,Gadgets,141,111102.9738335615,26.91434269235885,6,12186,Lisa White,Salesperson,4,1,0,52198.02672210346,899,Supplier D,477,399,5,9,8,8,2,5,7,6,86668.67478511573,21.214524535147042
24,Marketing,1970,Charger,Electronics,378,8186.643238833059,16.197093352513697,2,11706,John Doe,Salesperson,5,0,0,95315.44005009872,900,Supplier A,634,353,6,3,6,9,8,7,9,4,10266.719286408896,10.848463073658714
97,Sales,1597,Laptop,Electronics,354,102119.20368096144,12.139567674437094,8,19967,Tom Green,Engineer,7,1,0,97011.21521402015,606,Supplier B,95,310,5,9,4,7,10,6,6,17,79305.85656974933,1.951060307939211
9,Production,1359,Laptop,Gadgets,226,94634.11900390127,23.367840841623444,4,19259,Tom Green,Engineer,7,1,0,85148.42112351416,570,Supplier A,354,443,4,8,2,3,1,6,3,11,67837.8483831707,6.792962030033424
63,IT,1591,Tablet,Accessories,313,106206.08682349007,5.233761806079872,5,13379,Tom Green,Technician,10,0,1,103325.57139159621,999,Supplier A,116,227,4,1,10,4,9,1,2,19,26429.986451085424,5.274557197392445
47,HR,1707,Tablet,Electronics,14,97840.19150485982,13.446668362723084,5,13683,Jane Smith,Technician,4,0,0,60158.624221300444,617,Supplier B,332,144,3,4,2,6,3,10,8,5,62715.305125148145,21.538286410217303
95,Sales,1646,Phone,Accessories,292,1039.512927726635,7.4238542246338834,9,16233,Michael Brown,Salesperson,1,1,0,32345.35175570287,875,Supplier C,92,326,7,5,2,7,8,5,8,17,37436.02872077757,5.300059574311956
31,Marketing,1481,Laptop,Gadgets,162,54022.14959178438,27.090620905917962,6,12317,Jane Smith,Technician,7,0,0,73342.13146001176,674,Supplier A,623,99,7,9,4,8,4,4,6,18,69779.08871977762,10.597287821687846
74,Marketing,1170,Charger,Gadgets,302,105970.78571250233,26.807238581132417,8,13867,Jane Smith,Engineer,4,0,0,110695.59045746984,785,Supplier A,472,456,6,5,10,9,7,1,10,11,80527.22319922058,15.611279622604979
51,Marketing,1392,Tablet,Electronics,217,36293.33445026641,14.77601170946801,9,18171,Tom Green,Engineer,1,0,1,89174.04535612001,864,Supplier D,465,316,1,1,1,7,10,10,6,2,57520.83588238603,18.635361903124682
64,Sales,1469,Tablet,Gadgets,9,10252.438477446205,14.397288088775573,8,19325,Michael Brown,Engineer,6,1,0,76691.20348507201,935,Supplier C,193,238,8,7,6,6,2,2,3,0,37767.781911945305,16.558433204082956
13,Production,1861,Laptop,Electronics,208,157849.00616754117,20.471212673628855,9,12749,Jane Smith,Manager,1,0,1,32248.121889711692,607,Supplier B,290,254,1,9,4,1,7,1,10,14,97887.94602337448,6.277009712660845
37,Production,1631,Phone,Gadgets,211,77942.76591501517,27.98956214811718,6,15143,John Doe,HR Specialist,9,1,1,106602.71070230674,558,Supplier B,51,365,7,7,3,9,4,6,2,5,40886.43745130002,24.089288435319304
69,IT,1977,Laptop,Electronics,243,71821.32710314018,16.122218051493036,2,13618,John Doe,Technician,2,0,1,49872.04754095229,527,Supplier D,183,336,5,5,7,6,3,1,10,1,76551.63863423285,2.4310068943530414
84,IT,1230,Charger,Accessories,258,109005.82804078002,29.152044956120807,2,13741,John Doe,Technician,8,0,1,116772.57467590019,639,Supplier B,817,212,6,7,9,8,8,2,10,16,64012.92708621807,8.524987611845342
52,Marketing,1096,Tablet,Accessories,366,54549.34823426729,24.211458011809857,9,19967,Michael Brown,Engineer,5,0,0,104575.18540388293,781,Supplier B,491,221,1,7,9,4,2,9,6,14,84180.25195179657,7.222667462383614
93,IT,1219,Charger,Accessories,472,83053.56460000669,11.450420586756998,10,14653,Tom Green,Manager,3,1,0,33673.673239320015,874,Supplier C,191,265,7,10,2,4,4,2,10,0,62995.94327824117,16.658332009291467
85,Marketing,1982,Phone,Accessories,129,90704.42020605801,22.703318447463438,6,14957,Tom Green,Engineer,1,1,0,88915.6805324619,758,Supplier C,455,213,1,3,3,2,1,8,9,14,94022.38574991522,20.503729601912372
27,Production,1692,Tablet,Gadgets,433,112792.62015628578,12.96564038893149,6,16161,Jane Smith,HR Specialist,1,1,0,66978.61110316814,581,Supplier B,362,221,5,3,7,7,1,3,2,13,69867.60263584624,15.236678264459481
4,IT,1632,Tablet,Accessories,309,190599.07915215238,25.248717370623908,1,16166,Michael Brown,Technician,8,0,0,35628.14185018214,932,Supplier A,790,337,6,6,6,6,5,3,9,0,93017.47347972797,12.883495991334255
37,Marketing,1540,Tablet,Accessories,285,42788.56658254441,25.763014009793707,6,15015,Tom Green,HR Specialist,9,0,0,102675.01926764203,982,Supplier D,543,285,8,7,9,3,10,3,8,9,82348.49062163463,22.771618261327934
47,Production,1691,Laptop,Electronics,278,12581.414049051391,23.136002197059835,2,17730,Tom Green,Manager,1,0,1,84910.80311606215,554,Supplier B,186,121,1,10,5,4,7,10,6,14,8085.085288733826,16.2457680348398
10,HR,1967,Tablet,Accessories,95,10765.565098303745,8.403427900802667,7,14953,Lisa White,Manager,9,1,1,35418.750275154154,833,Supplier B,5,277,4,10,2,8,4,10,4,4,20264.871893386557,2.039502949911965
89,Sales,1938,Charger,Electronics,66,43926.28760272143,25.557655685374236,10,19078,Jane Smith,Manager,7,0,0,50540.65588580076,912,Supplier C,382,323,4,10,8,3,4,8,3,9,76373.1101667474,18.532100946414868
80,Production,1824,Laptop,Accessories,218,89699.51774695501,28.193887220285273,5,16943,Lisa White,HR Specialist,8,0,1,52943.04757190084,682,Supplier C,540,248,6,7,7,7,4,2,5,0,23984.766987338113,18.57891467714951
23,HR,1493,Headphones,Electronics,399,84326.58055539684,21.665091817826973,3,18443,Michael Brown,HR Specialist,10,1,0,84649.52921544583,768,Supplier C,980,431,7,10,10,9,10,4,2,5,45555.59467571699,23.258564164087307
8,Marketing,1435,Tablet,Electronics,440,17978.658410947985,24.001726578659554,8,19390,Michael Brown,Engineer,7,0,1,48241.29485332467,874,Supplier C,427,242,3,9,1,4,1,4,1,3,25416.613500259922,21.29807121462736
82,Sales,1803,Charger,Accessories,183,48367.93385726206,6.032099850674184,5,16391,Tom Green,Manager,5,1,0,107745.05451233013,550,Supplier A,595,351,4,7,6,4,8,6,5,1,55645.398636632985,16.804942955491985
99,Sales,1351,Headphones,Accessories,288,41894.179954076724,20.0029787094017,1,13739,Lisa White,Technician,10,0,0,35629.729127200924,608,Supplier A,117,384,4,5,2,3,2,2,6,1,92987.0301639302,23.644480548700855
73,Marketing,1271,Tablet,Accessories,373,70892.77829332303,21.39622267630379,4,13881,John Doe,Manager,5,1,1,105118.57390175015,768,Supplier C,632,420,9,5,2,6,3,8,1,5,77071.6009192935,3.516831748692483
22,Production,1457,Tablet,Electronics,477,56782.62534093166,19.187462489118722,7,17174,Lisa White,HR Specialist,10,0,1,34896.84528016668,903,Supplier A,493,90,6,2,6,4,7,10,8,16,97795.86684157715,13.648956118833343
6,Production,1222,Tablet,Accessories,188,5964.761538578795,26.717015545881395,2,10040,Michael Brown,Manager,6,0,1,30661.02456057583,934,Supplier C,660,198,7,10,7,4,7,10,5,12,95526.06704481128,7.383226658179286
85,Marketing,1956,Phone,Accessories,262,111225.68388463969,27.127538776889786,8,12491,Jane Smith,Salesperson,8,1,0,73367.00939977227,989,Supplier D,597,139,2,1,1,10,2,6,2,8,55504.3352111938,23.31364889563914
39,HR,1268,Phone,Electronics,236,88722.00253400336,21.707610094096683,4,11940,Tom Green,HR Specialist,1,0,1,61603.95732841816,871,Supplier D,632,284,8,7,9,6,5,3,6,14,46932.344085513716,2.86220692976062
67,Marketing,1115,Phone,Electronics,351,23753.818890536222,19.51321263427871,1,10574,John Doe,HR Specialist,3,1,0,107419.31483599776,568,Supplier A,280,275,5,7,5,2,7,1,2,0,72044.86125874559,12.0775439840619
60,IT,1202,Charger,Electronics,208,86180.9140831131,5.09422679772989,6,11246,Lisa White,Technician,2,1,0,100256.73712682916,606,Supplier D,84,212,2,1,8,9,1,8,9,2,75161.26083472418,20.29257220912183
95,Production,1732,Headphones,Accessories,475,105832.94956330094,25.713128806597883,7,12931,Tom Green,Engineer,7,0,0,46420.26976740603,954,Supplier D,113,476,9,8,9,5,3,1,10,10,88260.25784029507,22.287015838215847
39,HR,1257,Phone,Gadgets,217,48141.07682034193,6.154030024778171,5,16610,John Doe,Technician,1,1,1,105645.05410732239,759,Supplier A,169,85,3,10,5,2,4,10,3,11,57139.41047555545,10.73479083320385
57,IT,1001,Laptop,Gadgets,89,51103.50003997819,6.018006470972724,6,15454,Tom Green,Manager,9,1,0,110216.1356344272,928,Supplier D,908,248,8,5,2,9,5,4,8,4,63518.24739168285,2.523587778494414
